"Spectrum","Time","TIC"
4915,911.4685372800001,1695366.905733122
4916,911.56853088,1693102.705193994
4917,911.6685244800001,1690946.673095433
4918,911.76851808,1688757.60135482
4919,911.86851168,1686405.9122385
4920,911.96850528,1683761.313048041
4921,912.0684988800001,1680790.668212151
4922,912.1684924800001,1677615.311843261
4923,912.26848608,1674543.636307508
4924,912.3684796800001,1671774.362587731
4925,912.4684732800001,1669244.989969344
4926,912.5684668800001,1666806.740170364
4927,912.66846048,1664472.280994712
4928,912.7684540800001,1662367.59201808
4929,912.8684476800001,1660650.748426565
4930,912.96844128,1659368.841661114
4931,913.06843488,1658601.966382682
4932,913.1684284800001,1658534.472588048
4933,913.2684220800001,1659435.854498779
4934,913.36841568,1661543.016833991
4935,913.4684092800001,1665081.205546787
4936,913.5684028800001,1670178.70814962
4937,913.6683964800001,1676837.232603302
4938,913.76839008,1684903.957324184
4939,913.8683836800001,1694175.918921472
4940,913.9683772800001,1704495.786873575
4941,914.0683708800001,1715772.142204723
4942,914.16836448,1727802.014293744
4943,914.2683580800001,1740245.439264049
4944,914.36835168,1752616.601434036
4945,914.46834528,1764426.35255025
4946,914.5683388800001,1775185.761041475
4947,914.6683324800001,1784462.018105814
4948,914.7683260800001,1791877.282204777
4949,914.86831968,1797170.867708874
4950,914.9683132800001,1800175.49666335
4951,915.0683068800001,1800760.864994458
4952,915.1683004800001,1798829.433843881
4953,915.26829408,1794444.222708065
4954,915.3682876800001,1787812.03221688
4955,915.46828128,1779269.962482298
4956,915.56827488,1769162.112129987
4957,915.6682684800001,1757818.958975037
4958,915.7682620800001,1745592.574710666
4959,915.8682556800001,1732892.207488477
4960,915.96824928,1720147.925359949
4961,916.0682428800001,1707763.059210142
4962,916.1682364800001,1696083.608633801
4963,916.2682300800001,1685401.346078502
4964,916.36822368,1675950.376861505
4965,916.4682172800001,1667911.517503197
4966,916.56821088,1661365.539554406
4967,916.66820448,1656277.533726818
4968,916.76819808,1652527.277394928
4969,916.8681916800001,1649933.356110299
4970,916.9681852800001,1648294.22011465
4971,917.06817888,1647394.577729346
4972,917.1681724800001,1647012.619294302
4973,917.2681660800001,1646986.734870101
4974,917.3681596800001,1647223.208321623
4975,917.46815328,1647572.696305582
4976,917.5681468800001,1647801.401807321
4977,917.6681404800001,1647687.786892244
4978,917.76813408,1647141.210174188
4979,917.86812768,1646211.574382765
4980,917.9681212800001,1644981.60796703
4981,918.0681148800001,1643486.442623836
4982,918.16810848,1641737.115537102
4983,918.2681020800001,1639761.480707157
4984,918.3680956800001,1637580.793054073
4985,918.4680892800001,1635180.729268897
4986,918.56808288,1632585.390463936
4987,918.6680764800001,1629882.200516826
4988,918.7680700800001,1627178.552341637
4989,918.86806368,1624560.800464765
4990,918.96805728,1622134.009877499
4991,919.0680508800001,1619954.699597495
4992,919.16804448,1618107.196500623
4993,919.26803808,1616672.666730437
4994,919.3680316800001,1615686.50498624
4995,919.4680252800001,1615097.322045497
4996,919.5680188800001,1614766.23491783
4997,919.66801248,1614512.109394064
4998,919.7680060800001,1614242.583159956
4999,919.8679996800001,1613965.148109682
5000,919.9679932800001,1613701.206678146
5001,920.06798688,1613330.129400349
5002,920.1679804800001,1612831.546910956
5003,920.26797408,1612168.425399036
5004,920.36796768,1611315.355630164
5005,920.4679612800001,1610304.160646939
5006,920.5679548800001,1609278.416603723
5007,920.6679484800001,1608492.969903679
5008,920.76794208,1608240.51046227
5009,920.8679356800001,1608636.141361998
5010,920.9679292800001,1609666.660877567
5011,921.0679228800001,1611312.055917291
5012,921.16791648,1613641.335793989
5013,921.2679100800001,1616645.670064293
5014,921.36790368,1620286.990136692
5015,921.46789728,1624478.729854722
5016,921.56789088,1629099.029338607
5017,921.6678844800001,1633988.103024084
5018,921.7678780800001,1638972.842285129
5019,921.86787168,1643893.215172642
5020,921.9678652800001,1648682.547242093
5021,922.0678588800001,1653247.654526301
5022,922.1678524800001,1657414.093554027
5023,922.26784608,1660974.068182682
5024,922.3678396800001,1663769.021967152
5025,922.46783328,1665735.777225189
5026,922.56782688,1666913.913343861
5027,922.66782048,1667366.821069574
5028,922.7678140800001,1667153.249905252
5029,922.8678076800001,1666293.818780662
5030,922.96780128,1664785.531721806
5031,923.0677948800001,1662637.884333424
5032,923.1677884800001,1659965.813973843
5033,923.2677820800001,1657012.820963069
5034,923.36777568,1654048.980792736
5035,923.4677692800001,1651250.344560484
5036,923.5677628800001,1648686.88435631
5037,923.66775648,1646335.580199406
5038,923.76775008,1644151.501441224
5039,923.8677436800001,1642102.422507538
5040,923.9677372800001,1640200.992149067
5041,924.06773088,1638480.799285525
5042,924.1677244800001,1636950.907973801
5043,924.2677180800001,1635567.105533583
5044,924.3677116800001,1634217.663945426
5045,924.46770528,1632784.446094597
5046,924.5676988800001,1631217.044929765
5047,924.6676924800001,1629509.665878098
5048,924.7676860800001,1627718.070786686
5049,924.86767968,1625939.388803387
5050,924.9676732800001,1624229.2221403
5051,925.06766688,1622564.73123759
5052,925.16766048,1620888.374323878
5053,925.2676540800001,1619208.283665539
5054,925.3676476800001,1617580.850452337
5055,925.4676412800001,1616055.722721801
5056,925.56763488,1614615.852930018
5057,925.6676284800001,1613219.56498507
5058,925.7676220800001,1611876.782209473
5059,925.8676156800001,1610612.296165266
5060,925.96760928,1609404.450671652
5061,926.0676028800001,1608256.11834683
5062,926.16759648,1607228.029833232
5063,926.26759008,1606406.460681288
5064,926.3675836800001,1605778.84244146
5065,926.4675772800001,1605265.29473496
5066,926.5675708800001,1604804.577566674
5067,926.66756448,1604451.535944387
5068,926.7675580800001,1604330.949224227
5069,926.8675516800001,1604495.534342757
5070,926.9675452800001,1604911.438442203
5071,927.06753888,1605552.084864075
5072,927.1675324800001,1606429.92964514
5073,927.26752608,1607584.076064264
5074,927.36751968,1609046.025881303
5075,927.46751328,1610884.060333718
5076,927.5675068800001,1613208.377666578
5077,927.6675004800001,1616110.236430732
5078,927.76749408,1619611.862954129
5079,927.8674876800001,1623659.056953628
5080,927.9674812800001,1628200.587787256
5081,928.0674748800001,1633225.405614602
5082,928.16746848,1638739.810150343
5083,928.2674620800001,1644664.92696848
5084,928.3674556800001,1650854.091563352
5085,928.46744928,1657158.234044883
5086,928.56744288,1663411.398351382
5087,928.6674364800001,1669400.762363787
5088,928.7674300800001,1674924.774916217
5089,928.86742368,1679810.694123275
5090,928.9674172800001,1683981.168662121
5091,929.0674108800001,1687374.107620286
5092,929.1674044800001,1689927.991015899
5093,929.26739808,1691569.665352821
5094,929.3673916800001,1692302.762034729
5095,929.4673852800001,1692194.644323077
5096,929.56737888,1691327.832513798
5097,929.66737248,1689813.001161811
5098,929.7673660800001,1687778.080427045
5099,929.86735968,1685356.747446988
5100,929.96735328,1682677.317748547
5101,930.0673468800001,1679771.317771048
5102,930.1673404800001,1676745.507957975
5103,930.2673340800001,1673735.55249915
5104,930.36732768,1670823.180420616
5105,930.4673212800001,1668023.214902798
5106,930.5673148800001,1665328.949238851
5107,930.6673084800001,1662777.483649138
5108,930.76730208,1660472.282720453
5109,930.8672956800001,1658535.637315832
5110,930.96728928,1657021.473650326
5111,931.06728288,1655928.978945204
5112,931.1672764800001,1655283.226698478
5113,931.2672700800001,1655063.782969497
5114,931.3672636800001,1655238.365572389
5115,931.46725728,1655819.197128083
5116,931.5672508800001,1656813.829013335
5117,931.6672444800001,1658167.447017435
5118,931.7672380800001,1659760.321087167
5119,931.86723168,1661430.86271565
5120,931.9672252800001,1663076.881251595
5121,932.06721888,1664687.006541949
5122,932.1672124800001,1666276.504715372
5123,932.2672060800001,1667868.328942632
5124,932.3671996800001,1669437.888640936
5125,932.4671932800001,1670926.068722364
5126,932.56718688,1672259.357156154
5127,932.6671804800001,1673423.968633556
5128,932.76717408,1674510.522970037
5129,932.8671676800001,1675626.018297588
5130,932.96716128,1676783.745632793
5131,933.0671548800001,1677903.849150795
5132,933.16714848,1678873.761840191
5133,933.2671420800001,1679637.414201043
5134,933.36713568,1680137.327368136
5135,933.4671292800001,1680348.872945187
5136,933.5671228800001,1680280.006571805
5137,933.6671164800001,1680019.716229515
5138,933.7671100800001,1679669.031295183
5139,933.86710368,1679253.755120651
5140,933.9670972800001,1678744.306653258
5141,934.06709088,1678153.604179359
5142,934.1670844800001,1677509.272720761
5143,934.26707808,1676873.74311895
5144,934.3670716800001,1676281.517938723
5145,934.46706528,1675772.310625225
5146,934.5670588800001,1675381.040240691
5147,934.6670524800001,1675106.949602158
5148,934.7670460800001,1674832.289223196
5149,934.8670396800001,1674362.363878938
5150,934.96703328,1673522.362600441
5151,935.0670268800001,1672236.446214342
5152,935.16702048,1670518.214977804
5153,935.2670140800001,1668468.528365079
5154,935.36700768,1666173.856025022
5155,935.4670012800001,1663692.653755466
5156,935.56699488,1661037.990613172
5157,935.6669884800001,1658166.288754894
5158,935.76698208,1655042.990600921
5159,935.8669756800001,1651733.6937921
5160,935.9669692800001,1648403.642860408
5161,936.0669628800001,1645261.16785491
5162,936.1669564800001,1642439.499256475
5163,936.26695008,1639942.675562446
5164,936.3669436800001,1637648.310647284
5165,936.46693728,1635426.255079499
5166,936.5669308800001,1633205.315470542
5167,936.66692448,1630976.349395061
5168,936.7669180800001,1628790.332212851
5169,936.86691168,1626719.536173697
5170,936.9669052800001,1624780.45410198
5171,937.0668988800001,1622947.108596871
5172,937.1668924800001,1621185.77904617
5173,937.2668860800001,1619539.668432047
5174,937.36687968,1618115.530137201
5175,937.4668732800001,1617010.56383116
5176,937.56686688,1616211.494551083
5177,937.6668604800001,1615629.615295209
5178,937.76685408,1615195.952504834
5179,937.8668476800001,1614908.037334498
5180,937.96684128,1614769.044582002
5181,938.0668348800001,1614800.011204373
5182,938.16682848,1615003.7578719
5183,938.2668220800001,1615329.560087252
5184,938.3668156800001,1615636.169173511
5185,938.4668092800001,1615773.694221416
5186,938.5668028800001,1615687.374214037
5187,938.66679648,1615479.519132175
5188,938.7667900800001,1615296.340090344
5189,938.86678368,1615225.644126206
5190,938.9667772800001,1615293.11996186
5191,939.06677088,1615497.387603517
5192,939.1667644800001,1615839.723006544
5193,939.26675808,1616294.641433615
5194,939.3667516800001,1616814.255696452
5195,939.4667452800001,1617383.785304234
5196,939.5667388800001,1618016.563198122
5197,939.6667324800001,1618758.861228708
5198,939.76672608,1619620.327952315
5199,939.8667196800001,1620598.478650051
5200,939.96671328,1621685.379392077
5201,940.0667068800001,1622811.694369739
5202,940.16670048,1623914.94537722
5203,940.2666940800001,1624886.695728678
5204,940.36668768,1625633.01104185
5205,940.4666812800001,1626126.576350454
5206,940.5666748800001,1626380.886664385
5207,940.6666684800001,1626403.658632731
5208,940.7666620800001,1626140.843411833
5209,940.86665568,1625540.472624287
5210,940.9666492800001,1624556.426067351
5211,941.06664288,1623146.605137853
5212,941.1666364800001,1621304.520725003
5213,941.26663008,1619066.668413603
5214,941.3666236800001,1616550.439822219
5215,941.46661728,1613941.096753331
5216,941.5666108800001,1611437.06368208
5217,941.66660448,1609195.19759383
5218,941.7665980800001,1607309.736213953
5219,941.8665916800001,1605813.340492411
5220,941.9665852800001,1604693.883538374
5221,942.0665788800001,1603976.874012264
5222,942.16657248,1603777.651580472
5223,942.2665660800001,1604270.169831052
5224,942.36655968,1605589.743958999
5225,942.4665532800001,1607827.465974862
5226,942.56654688,1611008.568242419
5227,942.6665404800001,1615084.644012571
5228,942.76653408,1619989.387582105
5229,942.8665276800001,1625724.971310069
5230,942.9665212800001,1632373.694855598
5231,943.0665148800001,1640029.804650692
5232,943.1665084800001,1648695.105933408
5233,943.26650208,1658212.54145424
5234,943.3664956800001,1668302.994538177
5235,943.46648928,1678655.873715676
5236,943.5664828800001,1688958.086187049
5237,943.66647648,1698955.331589871
5238,943.7664700800001,1708496.182845054
5239,943.86646368,1717505.178139192
5240,943.9664572800001,1725860.74332649
5241,944.06645088,1733358.622985788
5242,944.1664444800001,1739757.073346998
5243,944.2664380800001,1744891.985138569
5244,944.3664316800001,1748758.996017787
5245,944.4664252800001,1751520.814224663
5246,944.56641888,1753409.70908446
5247,944.6664124800001,1754626.123043052
5248,944.76640608,1755262.460066695
5249,944.8663996800001,1755319.721658113
5250,944.96639328,1754748.952225631
5251,945.0663868800001,1753559.20566757
5252,945.16638048,1751863.090334727
5253,945.2663740800001,1749841.166067166
5254,945.3663676800001,1747599.345002234
5255,945.4663612800001,1745123.844057375
5256,945.5663548800001,1742303.848040056
5257,945.66634848,1739034.139531288
5258,945.7663420800001,1735283.239779173
5259,945.86633568,1731101.956373525
5260,945.9663292800001,1726569.299169871
5261,946.06632288,1721785.972908197
5262,946.1663164800001,1716843.644697393
5263,946.26631008,1711825.367075489
5264,946.3663036800001,1706850.969545957
5265,946.46629728,1702153.523657426
5266,946.5662908800001,1698035.169461293
5267,946.6662844800001,1694802.066540763
5268,946.7662780800001,1692685.329775857
5269,946.8662716800001,1691875.665268352
5270,946.96626528,1692571.709994347
5271,947.0662588800001,1694948.902126729
5272,947.16625248,1699054.779123978
5273,947.2662460800001,1704829.778760092
5274,947.36623968,1712191.116919049
5275,947.4662332800001,1721006.990494662
5276,947.56622688,1731045.628777502
5277,947.6662204800001,1741971.822542246
5278,947.7662140800001,1753361.937043778
5279,947.8662076800001,1764763.175126752
5280,947.9662012800001,1775681.902579788
5281,948.06619488,1785564.527648789
5282,948.1661884800001,1793891.400241698
5283,948.26618208,1800334.52422309
5284,948.3661756800001,1804756.577637676
5285,948.46616928,1807065.592595102
5286,948.5661628800001,1807219.906075944
5287,948.66615648,1805276.299598402
5288,948.7661500800001,1801444.291712418
5289,948.8661436800001,1796083.712518658
5290,948.9661372800001,1789715.913144821
5291,949.0661308800001,1782897.324376996
5292,949.1661244800001,1776241.571460352
5293,949.2661180800001,1770334.656753734
5294,949.36611168,1765673.3775054
5295,949.4661052800001,1762620.849202855
5296,949.56609888,1761395.382358909
5297,949.6660924800001,1762020.380890877
5298,949.76608608,1764304.577468044
5299,949.8660796800001,1767886.131666209
5300,949.96607328,1772338.427655294
5301,950.0660668800001,1777104.655085588
5302,950.1660604800001,1781686.458315522
5303,950.2660540800001,1785564.275227256
5304,950.3660476800001,1788254.448971703
5305,950.46604128,1789291.196277501
5306,950.5660348800001,1788257.498625023
5307,950.66602848,1784888.23768011
5308,950.7660220800001,1779162.823839776
5309,950.86601568,1771332.790621862
5310,950.9660092800001,1761845.270655754
5311,951.06600288,1751180.920980634
5312,951.1659964800001,1739842.059338702
5313,951.2659900800001,1728277.912648836
5314,951.3659836800001,1716962.693051388
5315,951.4659772800001,1706350.343472901
5316,951.5659708800001,1696854.142070428
5317,951.6659644800001,1688785.071141154
5318,951.76595808,1682319.239804917
5319,951.8659516800001,1677453.535010634
5320,951.96594528,1674038.736675301
5321,952.0659388800001,1671821.461089864
5322,952.16593248,1670561.75579749
5323,952.2659260800001,1670067.526598073
5324,952.36591968,1670193.896342988
5325,952.4659132800001,1670772.529545576
5326,952.5659068800001,1671600.284053902
5327,952.6659004800001,1672447.318591585
5328,952.7658940800001,1673157.632903171
5329,952.86588768,1673648.957215554
5330,952.9658812800001,1673943.342891324
5331,953.06587488,1674125.519206555
5332,953.1658684800001,1674330.426283046
5333,953.26586208,1674652.44037742
5334,953.3658556800001,1675093.557575068
5335,953.46584928,1675507.691472646
5336,953.5658428800001,1675673.22339585
5337,953.6658364800001,1675469.541247013
5338,953.7658300800001,1674967.761361724
5339,953.8658236800001,1674331.910155689
5340,953.96581728,1673743.272553334
5341,954.0658108800001,1673303.135768381
5342,954.16580448,1672990.417639886
5343,954.2657980800001,1672683.098942141
5344,954.36579168,1672270.982743985
5345,954.4657852800001,1671801.820785734
5346,954.56577888,1671511.382609248
5347,954.6657724800001,1671709.380185916
5348,954.76576608,1672522.309257659
5349,954.8657596800001,1673801.57047512
5350,954.9657532800001,1675252.264668674
5351,955.0657468800001,1676602.359505957
5352,955.1657404800001,1677681.625154706
5353,955.26573408,1678476.646417495
5354,955.3657276800001,1679076.058276528
5355,955.46572128,1679553.983989003
5356,955.5657148800001,1679785.256859383
5357,955.66570848,1679464.187041776
5358,955.7657020800001,1678292.109109534
5359,955.86569568,1676204.189783312
5360,955.9656892800001,1673382.105256671
5361,956.0656828800001,1670109.45646771
5362,956.1656764800001,1666607.193075567
5363,956.2656700800001,1663042.58322309
5364,956.36566368,1659489.123346758
5365,956.4656572800001,1655905.512679598
5366,956.56565088,1652216.644370168
5367,956.6656444800001,1648478.119266283
5368,956.76563808,1644903.993681666
5369,956.8656316800001,1641756.816224883
5370,956.96562528,1639218.956609639
5371,957.0656188800001,1637394.418004097
5372,957.16561248,1636315.459851753
5373,957.2656060800001,1635932.662952546
5374,957.3655996800001,1636098.956396756
5375,957.4655932800001,1636675.623312478
5376,957.5655868800001,1637671.537090678
5377,957.66558048,1639187.282647075
5378,957.7655740800001,1641304.164359722
5379,957.86556768,1644006.999267337
5380,957.9655612800001,1647146.009824176
5381,958.06555488,1650463.10087638
5382,958.1655484800001,1653642.250531015
5383,958.26554208,1656427.132801667
5384,958.3655356800001,1658751.28950491
5385,958.4655292800001,1660667.673368402
5386,958.5655228800001,1662247.865730523
5387,958.6655164800001,1663495.277438213
5388,958.76551008,1664391.408018583
5389,958.8655036800001,1664916.100011885
5390,958.96549728,1665143.118865757
5391,959.0654908800001,1665232.572500111
5392,959.16548448,1665428.774978545
5393,959.2654780800001,1665970.915511
5394,959.36547168,1667089.290050033
5395,959.4654652800001,1669001.22348916
5396,959.5654588800001,1672012.681863515
5397,959.6654524800001,1676434.749734284
5398,959.7654460800001,1682434.738286033
5399,959.8654396800001,1689981.693950717
5400,959.9654332800001,1698939.232453389
5401,960.06542688,1709055.318522625
5402,960.1654204800001,1720096.107900162
5403,960.26541408,1731769.240551648
5404,960.3654076800001,1743729.248148614
5405,960.46540128,1755534.137962553
5406,960.5653948800001,1766623.57529996
5407,960.66538848,1776317.115615613
5408,960.7653820800001,1783967.930580896
5409,960.8653756800001,1789153.267681182
5410,960.9653692800001,1791657.756169525
5411,961.0653628800001,1791386.22340137
5412,961.16535648,1788368.459127761
5413,961.2653500800001,1782738.806710736
5414,961.36534368,1774949.891630099
5415,961.4653372800001,1766112.824095429
5416,961.56533088,1757979.9074544
5417,961.6653244800001,1752531.539069172
5418,961.76531808,1751307.29506477
5419,961.8653116800001,1755025.430530057
5420,961.9653052800001,1764638.265286101
5421,962.0652988800001,1781348.93419609
5422,962.1652924800001,1805698.311542144
5423,962.2652860800001,1837009.109500692
5424,962.3652796800001,1873624.785278832
5425,962.46527328,1913542.649632718
5426,962.5652668800001,1954420.775732325
5427,962.66526048,1993093.255311473
5428,962.7652540800001,2026243.979131581
5429,962.86524768,2051386.147592006
5430,962.9652412800001,2067598.218266682
5431,963.06523488,2073426.642793201
5432,963.1652284800001,2066967.369276565
5433,963.2652220800001,2047690.879917067
5434,963.3652156800001,2017333.198227134
5435,963.4652092800001,1979197.13724701
5436,963.56520288,1936516.475328889
5437,963.6651964800001,1891582.920720656
5438,963.76519008,1846674.778920876
5439,963.8651836800001,1803808.353148863
5440,963.96517728,1764647.55117873
5441,964.0651708800001,1730011.264967493
5442,964.16516448,1700801.26280237
5443,964.2651580800001,1678001.327125559
5444,964.3651516800001,1661817.575127936
5445,964.4651452800001,1651374.570526564
5446,964.5651388800001,1645109.714605678
5447,964.66513248,1641567.53977658
5448,964.7651260800001,1639934.940437264
5449,964.86511968,1639670.957834878
5450,964.9651132800001,1640543.426353219
5451,965.06510688,1642360.387957046
5452,965.1651004800001,1644992.324120383
5453,965.26509408,1648394.448372055
5454,965.3650876800001,1652568.374191398
5455,965.46508128,1657515.12406025
5456,965.5650748800001,1663154.438383933
5457,965.6650684800001,1669347.198225301
5458,965.7650620800001,1676027.073888575
5459,965.8650556800001,1683288.224568802
5460,965.96504928,1691255.502485159
5461,966.0650428800001,1699965.785372929
5462,966.16503648,1709302.536349782
5463,966.2650300800001,1719009.479977855
5464,966.36502368,1728817.58869889
5465,966.4650172800001,1738525.138664797
5466,966.56501088,1748032.910145926
5467,966.6650044800001,1757349.825825824
5468,966.7649980800001,1766574.393102559
5469,966.8649916800001,1775862.396054293
5470,966.9649852800001,1785285.993541823
5471,967.06497888,1794844.575858749
5472,967.1649724800001,1804432.841862496
5473,967.26496608,1814018.896874077
5474,967.3649596800001,1823847.015121652
5475,967.46495328,1834291.082946917
5476,967.5649468800001,1845613.73755229
5477,967.66494048,1857870.822267926
5478,967.7649340800001,1870895.591503026
5479,967.8649276800001,1884339.31297449
5480,967.9649212800001,1897624.649912538
5481,968.0649148800001,1910087.070086826
5482,968.1649084800001,1921100.366607476
5483,968.2649020800001,1930205.96045771
5484,968.36489568,1937031.675777561
5485,968.4648892800001,1941094.922695784
5486,968.56488288,1941861.156111737
5487,968.6648764800001,1938909.826778623
5488,968.76487008,1932006.582361946
5489,968.8648636800001,1921184.788582647
5490,968.96485728,1906804.971857104
5491,969.0648508800001,1889481.154853804
5492,969.1648444800001,1870065.757742324
5493,969.2648380800001,1849497.066336209
5494,969.3648316800001,1828639.949774951
5495,969.46482528,1808178.509737788
5496,969.5648188800001,1788651.816674263
5497,969.66481248,1770515.006907269
5498,969.7648060800001,1754221.798805691
5499,969.86479968,1740254.79501723
5500,969.9647932800001,1729001.643697874
5501,970.06478688,1720515.841081865
5502,970.1647804800001,1714656.455387907
5503,970.2647740800001,1710952.725614776
5504,970.3647676800001,1708740.575350738
5505,970.4647612800001,1707405.515036599
5506,970.5647548800001,1706555.44398566
5507,970.6647484800001,1705990.110628104
5508,970.76474208,1705582.32319234
5509,970.8647356800001,1705147.866901953
5510,970.96472928,1704441.540522257
5511,971.0647228800001,1703242.915102672
5512,971.16471648,1701489.969387161
5513,971.2647100800001,1699217.462475834
5514,971.36470368,1696628.653573725
5515,971.4646972800001,1694008.274536965
5516,971.5646908800001,1691559.329286739
5517,971.6646844800001,1689334.453306994
5518,971.7646780800001,1687315.059360971
5519,971.86467168,1685499.964727268
5520,971.9646652800001,1683920.822452803
5521,972.06465888,1682592.073376499
5522,972.1646524800001,1681466.401459158
5523,972.26464608,1680444.23738278
5524,972.3646396800001,1679409.436741824
5525,972.46463328,1678258.608515058
5526,972.5646268800001,1676920.760073793
5527,972.6646204800001,1675389.398498353
5528,972.7646140800001,1673727.518882404
5529,972.8646076800001,1672037.459320298
5530,972.9646012800001,1670420.138317049
5531,973.0645948800001,1668939.252653619
5532,973.16458848,1667617.191891711
5533,973.2645820800001,1666454.998172624
5534,973.36457568,1665455.910435628
5535,973.4645692800001,1664590.064903232
5536,973.56456288,1663813.898656441
5537,973.6645564800001,1663133.652202852
5538,973.76455008,1662597.467083282
5539,973.8645436800001,1662232.462166289
5540,973.9645372800001,1661995.63173944
5541,974.0645308800001,1661757.545249564
5542,974.1645244800001,1661401.932009233
5543,974.26451808,1660879.024936836
5544,974.3645116800001,1660215.63971016
5545,974.46450528,1659480.955226756
5546,974.5644988800001,1658810.433337854
5547,974.66449248,1658366.608515274
5548,974.7644860800001,1658207.132619077
5549,974.86447968,1658243.75832478
5550,974.9644732800001,1658313.434118039
5551,975.0644668800001,1658271.885436788
5552,975.1644604800001,1658076.706447879
5553,975.2644540800001,1657748.538890093
5554,975.36444768,1657310.405645339
5555,975.4644412800001,1656790.481253161
5556,975.56443488,1656190.477402598
5557,975.6644284800001,1655432.619692607
5558,975.76442208,1654369.223263921
5559,975.8644156800001,1652936.412775087
5560,975.96440928,1651232.124979365
5561,976.0644028800001,1649487.930910813
5562,976.1643964800001,1647954.515213408
5563,976.2643900800001,1646812.349268801
5564,976.3643836800001,1646122.656243385
5565,976.4643772800001,1645878.36257609
5566,976.5643708800001,1645986.269040234
5567,976.66436448,1646334.364896804
5568,976.7643580800001,1646910.193922256
5569,976.86435168,1647853.344848428
5570,976.9643452800001,1649289.13637708
5571,977.06433888,1651222.107915798
5572,977.1643324800001,1653521.207770318
5573,977.26432608,1655994.371557234
5574,977.3643196800001,1658475.498856675
5575,977.4643132800001,1660888.664811484
5576,977.5643068800001,1663215.770396014
5577,977.6643004800001,1665502.421356797
5578,977.76429408,1667844.874652845
5579,977.8642876800001,1670285.44329944
5580,977.96428128,1672712.768903096
5581,978.0642748800001,1674963.622104401
5582,978.16426848,1676898.076128565
5583,978.2642620800001,1678429.091096438
5584,978.36425568,1679579.492803036
5585,978.4642492800001,1680430.858955342
5586,978.5642428800001,1681074.558510358
5587,978.6642364800001,1681608.290817759
5588,978.7642300800001,1682124.563893984
5589,978.8642236800001,1682700.283650888
5590,978.9642172800001,1683328.786244626
5591,979.06421088,1684079.710864132
5592,979.1642044800001,1685105.063010605
5593,979.26419808,1686668.245281978
5594,979.3641916800001,1689053.977363153
5595,979.46418528,1692393.205250035
5596,979.5641788800001,1696632.73791114
5597,979.66417248,1701616.560971402
5598,979.7641660800001,1707186.870308285
5599,979.8641596800001,1713178.502383624
5600,979.9641532800001,1719368.109929755
5601,980.0641468800001,1725659.586155704
5602,980.16414048,1731865.015835159
5603,980.2641340800001,1737722.173918613
5604,980.36412768,1742833.617066452
5605,980.4641212800001,1746777.527034883
5606,980.56411488,1749272.354837239
5607,980.6641084800001,1750275.109536638
5608,980.76410208,1749913.199483276
5609,980.8640956800001,1748325.053414024
5610,980.9640892800001,1745633.347070756
5611,981.0640828800001,1742017.695673983
5612,981.1640764800001,1737618.501184288
5613,981.2640700800001,1732620.652480762
5614,981.3640636800001,1727209.962469625
5615,981.46405728,1721671.063885316
5616,981.5640508800001,1716406.488410302
5617,981.66404448,1711792.612176128
5618,981.7640380800001,1708041.847451859
5619,981.86403168,1705190.202508529
5620,981.9640252800001,1703187.614692026
5621,982.06401888,1701984.816313501
5622,982.1640124800001,1701519.2101163
5623,982.2640060800001,1701720.794658624
5624,982.3639996800001,1702570.346778317
5625,982.4639932800001,1704093.761769722
5626,982.56398688,1706233.495383727
5627,982.6639804800001,1708753.603284638
5628,982.76397408,1711358.52304965
5629,982.8639676800001,1713783.274717701
5630,982.96396128,1715845.896409288
5631,983.0639548800001,1717442.745600001
5632,983.16394848,1718503.941249942
5633,983.2639420800001,1718985.989511459
5634,983.3639356800001,1718856.196546878
5635,983.4639292800001,1718047.940627327
5636,983.5639228800001,1716474.116709446
5637,983.6639164800001,1714073.290195007
5638,983.7639100800001,1710870.471330259
5639,983.86390368,1706969.315041002
5640,983.9638972800001,1702547.814840934
5641,984.06389088,1697815.715626658
5642,984.1638844800001,1692958.619599363
5643,984.26387808,1688119.754125682
5644,984.3638716800001,1683368.980057318
5645,984.4638652800001,1678750.630478354
5646,984.5638588800001,1674339.516950251
5647,984.6638524800001,1670278.901954082
5648,984.7638460800001,1666768.269711864
5649,984.8638396800001,1663951.003951395
5650,984.96383328,1661836.920496129
5651,985.0638268800001,1660323.588411822
5652,985.16382048,1659254.348953888
5653,985.2638140800001,1658501.966020596
5654,985.36380768,1657969.441471005
5655,985.4638012800001,1657616.670237305
5656,985.56379488,1657424.8889921
5657,985.6637884800001,1657314.662534696
5658,985.7637820800001,1657121.996324536
5659,985.8637756800001,1656678.430422031
5660,985.9637692800001,1655928.899906005
5661,986.06376288,1654944.229966666
5662,986.1637564800001,1653815.525576353
5663,986.26375008,1652605.296449695
5664,986.3637436800001,1651344.727900676
5665,986.46373728,1650091.639636194
5666,986.5637308800001,1648953.963219366
5667,986.66372448,1648046.874761976
5668,986.7637180800001,1647531.542601571
5669,986.8637116800001,1647532.358581097
5670,986.9637052800001,1647996.571476735
5671,987.0636988800001,1648742.305497616
5672,987.1636924800001,1649637.019055945
5673,987.2636860800001,1650698.286727168
5674,987.36367968,1652045.716564189
5675,987.4636732800001,1653754.725650273
5676,987.56366688,1655817.374585575
5677,987.6636604800001,1658109.87774716
5678,987.76365408,1660507.369056552
5679,987.8636476800001,1662869.796626328
